Institution Code,Inst Description,Term Code,Term Description,Session Code,Session Description,Academic Group Code,Academic Group Description,Academic Organization Code,Academic Organization Description,Department Code,Course Subject,Catalog Number,Class #,Course Description,Course Topic,Instructor Name,GPA Grades,Total Grades,Percent Majors,Avg Class Grade,Avg Student GPA,Percent A Grades,Percent B Grades,Percent C Grades,Percent D Grades,All Other Grades #,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,S,I,R,NY,NR,NC,W,WX,Other,Data Freeze Date
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,321,1564,INTERMEDIATE MICROECON THEORY,N/A,"Walker,James M.",39,50,51.1,3.074,3.282,35.9,41,23.1,0,11,1,9,4,4,7,5,1,5,3,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,321,6902,INTERMEDIATE MICROECON THEORY,N/A,"Lueck,Dean",18,30,48,2.633,3.181,38.9,22.2,16.7,11.1,14,1,4,2,1,3,0,0,2,1,0,2,0,2,0,0,0,0,0,0,0,7,5,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,322,3470,INTERMEDIATE MACROECON THEORY,N/A,"Buffie,Edward Frederick",12,16,92.9,2.558,2.864,16.7,41.7,33.3,0,5,0,1,1,0,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,322,9994,INTERMEDIATE MACROECON THEORY,N/A,"Hanicheva-Kiiashko,Valeriia",25,30,76.7,2.284,3,16,36,24,12,8,3,1,0,2,4,3,1,3,2,0,2,1,3,0,0,0,0,0,0,0,5,0,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,327,1565,GAME THEORY,N/A,"Melo,Emerson",37,48,63,3.03,3.255,45.9,24.3,21.6,5.4,12,9,3,5,0,5,4,6,1,1,1,1,0,1,0,0,1,0,0,0,0,8,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,331,12889,INTERNATIONAL TRADE,N/A,"Beshkar,Mostafa",23,32,66.7,2.504,2.969,26.1,30.4,21.7,8.7,12,5,1,0,3,1,3,1,4,0,1,1,0,3,0,0,0,0,0,0,0,4,5,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,351,31066,LAW AND ECONOMICS,N/A,"Alexeev,Michael V.",26,31,69,2.654,3.267,19.2,42.3,23.1,15.4,5,1,3,1,3,5,3,1,5,0,1,2,1,0,0,0,0,0,0,0,1,2,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,361,1566,PUBLIC FINANCE-GOV SPENDING,N/A,"Self,James K.",14,17,66.7,2.85,3.065,35.7,14.3,42.9,7.1,3,0,3,2,2,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,370,10906,STATISTICAL ANALYS BUS & ECON,N/A,"Marahel,Alireza",34,38,8.6,3.035,3.223,23.5,55.9,17.6,2.9,4,4,2,2,8,3,8,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,370,1567,STATISTICAL ANALYS BUS & ECON,N/A,"Shin,Myong Jong",33,38,14.3,2.891,3.23,39.4,21.2,33.3,3,6,4,6,3,1,2,4,4,6,1,1,0,0,1,0,0,1,0,0,0,0,1,3,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,370,7083,STATISTICAL ANALYS BUS & ECON,N/A,"Wu,Qian",33,41,8.6,2.809,3.241,27.3,30.3,39.4,3,8,3,4,2,3,3,4,4,7,2,0,1,0,0,0,0,0,0,0,0,0,2,6,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,370,9054,STATISTICAL ANALYS BUS & ECON,N/A,"Yan,Guo",32,40,5.7,3.188,3.463,43.8,34.4,18.8,3.1,8,6,6,2,4,4,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,3,5,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,370,9055,STATISTICAL ANALYS BUS & ECON,N/A,"Valdivia Calvo,Daniela",35,39,8.6,3.026,3.444,42.9,28.6,25.7,0,5,6,5,4,0,6,4,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,370,9056,STATISTICAL ANALYS BUS & ECON,N/A,"Krukava,Nastassia",173,193,7.2,3.303,3.557,48,34.1,15.6,2.3,20,38,35,10,21,30,8,12,13,2,2,2,0,0,0,0,0,0,0,0,0,7,13,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,370,9991,STATISTICAL ANALYS BUS & ECON,N/A,"Cho,Hyeyun",34,35,2.9,3.491,3.617,55.9,38.2,5.9,0,1,6,11,2,5,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,370,9992,STATISTICAL ANALYS BUS & ECON,N/A,"Byun,Ryan",30,39,0,2.9,3.343,33.3,33.3,26.7,3.3,10,3,6,1,2,5,3,2,6,0,0,1,0,1,0,0,0,0,0,0,0,5,4,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,370,9993,STATISTICAL ANALYS BUS & ECON,N/A,"Krukava,Nastassia",171,195,5,3.194,3.504,46.8,30.4,21.1,1.2,25,28,33,19,13,24,15,14,16,6,1,0,1,1,0,0,1,0,0,0,0,8,15,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,371,8130,INTRO TO APPLIED ECONOMETRICS,N/A,"Stone III,John Thomas",24,28,76.9,2.971,3.193,25,45.8,29.2,0,4,0,3,3,3,4,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,401,35727,MACHINE LEARNING FOR ECON DATA,N/A,"Weiergraeber,Stefan",7,8,71.4,3.343,3.719,85.7,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,425,8132,FINANCIAL ECONOMICS,N/A,"Becker,Robert A.",19,26,82.6,3.379,3.144,63.2,31.6,0,0,8,4,3,5,0,5,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,3,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,471,11703,ECONOMETRIC THEORY & PRACT I,N/A,"Weiergraeber,Stefan",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,499,1568,HONORS THESIS,N/A,"Kaganovich,Michael",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,501,12902,SEMINAR IN ECONOMICS,RUSSIAN ECONOMY,"Alexeev,Michael V.",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,8W1,Eight Week - First,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,520,1569,OPTIMIZATION THRY ECON ANALYS,N/A,"Kaganovich,Michael",23,23,87,3.183,3.471,34.8,47.8,13,4.3,0,0,5,3,7,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,521,1570,THEORY OF PRICES AND MARKETS 1,N/A,"Torrens,Gustavo Federico",23,25,83.3,3.67,3.493,73.9,21.7,4.3,0,2,5,11,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,522,1571,MACROECONOMIC THEORY I,N/A,"Walker,Todd Bruce",23,25,87,3.47,3.478,56.5,39.1,4.3,0,2,4,7,2,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,530,10002,INTERNATIONAL TRADE,N/A,"Beshkar,Mostafa",7,8,85.7,4,3.612,100,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,571,1572,ECONOMETRICS I-STAT FOUNDATNS,N/A,"Park,Joon",25,29,74.1,3.524,3.519,56,44,0,0,4,4,5,5,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,626,5651,GAME THEORY,N/A,"Melo,Emerson",14,15,93.3,4,3.628,100,0,0,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,627,31067,EXPERIMENTAL ECONOMICS,N/A,"Puzzello,Daniela",15,18,100,3.5,3.634,60,40,0,0,3,0,7,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,672,7045,MACROECONOMETRICS,N/A,"Chang,Yoosoon",6,7,100,3.783,3.652,83.3,16.7,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,685,12914,ADV INDUSTRIAL ORGANIZATION,N/A,"Xiao,Ruli",11,12,72.7,3.836,3.694,100,0,0,0,1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,724,1573,SEMINAR IN ECONOMIC THEORY,ADVANCED ECONOMETRICS SEMINAR,"Chang,Yoosoon",6,6,100,4,3.847,100,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,724,36983,SEMINAR IN ECONOMIC THEORY,ADV MICROECONOMICS SEMINAR,"Avoyan,Ala",12,12,100,4,3.65,100,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,724,4090,SEMINAR IN ECONOMIC THEORY,ADVANCED MACRO SEMINAR,"Kamdar,Rupal",15,15,100,4,3.767,100,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,752,10006,SEMINAR IN MONEY,N/A,"Liu,Laura",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,800,1574,RESEARCH IN ECONOMICS,N/A,"Kaganovich,Michael",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-E,809,1576,THESIS PH D,N/A,"Kaganovich,Michael",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-G,901,1586,ADVANCED RESEARCH,N/A,"Kaganovich,Michael",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-M,500,11700,ANALYTICAL METHDS IN ECONOMICS,N/A,"Lu,Kelin",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-M,501,11702,MICROECONOMIC THEORY I,N/A,"Wu,Po-Shyan",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-M,504,11701,ECONOMETRICS I,N/A,"Weiergraeber,Stefan",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-M,513,12905,FINANCIAL ECONOMICS,N/A,"Becker,Robert A.",7,8,85.7,3.914,3.739,100,0,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-M,518,36599,BIG DATA IN ECONOMICS,N/A,"Weiergraeber,Stefan",21,31,19,3.748,3.632,76.2,23.8,0,0,10,0,11,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-M,524,12907,FINANCIAL ECONOMETRICS,N/A,"Xu,Keli",24,35,25,3.708,3.679,83.3,16.7,0,0,11,3,5,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-S,321,12915,INTERMED MICRO THEORY-HONORS,N/A,"Walker,James M.",21,26,27.3,3.762,3.865,76.2,23.8,0,0,5,4,10,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-S,370,10799,STAT ANALYSIS BUS & ECON: HON,N/A,"Krukava,Nastassia",27,32,16.7,3.674,3.843,70.4,22.2,7.4,0,5,15,4,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-X,373,1587,INTERNSHIP IN ECONOMICS,N/A,"Kaganovich,Michael",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ECON,Economics,ECON,ECON-X,398,8321,INDEPENDENT RESEARCH IN ECON,N/A,"Kaganovich,Michael",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-G,601,31389,MEDIEVAL LANGUAGES,N/A,"McMullen,Joey",6,8,100,4,3.97,100,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-G,901,1760,ADVANCED RESEARCH,N/A,"Kreilkamp,Ivan",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,111,31267,DISCOVERING LITERATURE,N/A,"Horton,Owen R",29,33,0,3.41,3.11,65.5,24.1,6.9,0,5,2,11,6,0,6,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,203,1761,INTRODUCTION TO DRAMA,N/A,"St. Clair,Cody Charles",24,27,0,3.904,3.469,91.7,8.3,0,0,3,1,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,11145,INTRODUCTION TO FICTION,N/A,"Debelius,Christie Brooke",24,26,0,3.863,3.504,91.7,4.2,4.2,0,2,12,8,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,11533,INTRODUCTION TO FICTION,N/A,"Debelius,Christie Brooke",25,27,0,3.468,3.184,64,28,4,0,3,6,6,4,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,13823,INTRODUCTION TO FICTION,N/A,"Stecher,Gabrielle Grace",23,25,4,3.683,3.379,69.6,30.4,0,0,2,3,7,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,14960,INTRODUCTION TO FICTION,N/A,"Carney,Connie Landrum",24,27,0,3.933,3.448,95.8,4.2,0,0,3,0,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,1762,INTRODUCTION TO FICTION,N/A,"Given,Tess J",23,28,4,3.583,3.273,73.9,17.4,4.3,4.3,5,1,10,6,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,1763,INTRODUCTION TO FICTION,N/A,"Bunzel,Jordan Lewis",24,26,4,3.196,3.434,37.5,45.8,16.7,0,2,0,4,5,5,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,1764,INTRODUCTION TO FICTION,N/A,"St. Clair,Cody Charles",25,27,0,3.772,3.612,88,8,0,0,3,0,22,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,1765,INTRODUCTION TO FICTION,N/A,"Bunzel,Jordan Lewis",24,31,0,3.258,3.503,29.2,66.7,0,4.2,7,0,7,0,5,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,1766,INTRODUCTION TO FICTION,N/A,"Delgado,L. A.",25,32,4,3.424,3.379,72,16,4,8,7,2,10,6,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,1767,INTRODUCTION TO FICTION,N/A,"Stern,Kortney",25,28,0,3.988,3.447,100,0,0,0,3,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,1768,INTRODUCTION TO FICTION,N/A,"Stern,Kortney",25,28,0,3.948,3.565,96,4,0,0,3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,1769,INTRODUCTION TO FICTION,N/A,"McMichael,Trevor Alan",23,29,4,3.626,3.431,69.6,26.1,4.3,0,6,0,10,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,1770,INTRODUCTION TO FICTION,N/A,"Harrison,Mark L",21,37,0,2.976,3.246,47.6,28.6,14.3,0,18,0,3,7,1,4,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,4,12,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,1771,INTRODUCTION TO FICTION,EPIC KIDS' LIT,"Rodak,Miranda",23,25,0,3.57,3.821,60.9,39.1,0,0,2,0,7,7,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,1772,INTRODUCTION TO FICTION,N/A,"Storey,James Benjamin",24,28,4,3.592,3.52,58.3,37.5,4.2,0,4,5,5,4,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,1773,INTRODUCTION TO FICTION,N/A,"McMichael,Trevor Alan",24,26,0,3.333,3.247,45.8,41.7,12.5,0,2,0,4,7,7,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1/20/23
IUBLA,Bloomington,4228,Fall 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-ENG,English,ENG,ENG-L,204,5766,INTRODUCTION TO FICTION,N/A,"Stecher,Gabrielle Grace",22,28,0,3.627,3.305,68.2,31.8,0,0,6,2,7,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1/20/23
