Institution Code,Inst Description,Term Code,Term Description,Session Code,Session Description,Academic Group Code,Academic Group Description,Academic Organization Code,Academic Organization Description,Department Code,Course Subject,Catalog Number,Class #,Course Description,Course Topic,Instructor Name,GPA Grades,Total Grades,Percent Majors,Avg Class Grade,Avg Student GPA,APCT,BPCT,CPCT,DPCT,OTHERCNT,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,S,I,R,NY,NR,NC,W,WX,Other,Data Freeze Date
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-M,544,7138,ADVERTISING AND PROMO MNGMT,N/A,"Palmer Jr,Paul",46,46,100,3.478,3.712,52.2,43.5,4.3,0,0,0,14,10,8,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-M,550,36778,CONSUMER INSIGHTS,N/A,"Krishnan,H. Shanker",24,25,91.7,3.538,3.629,62.5,33.3,0,0,2,1,9,5,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-M,574,35085,PERFORMANCE DRIVEN PRICING,N/A,"Walters,Rockney G.",27,28,100,3.704,3.656,74.1,22.2,3.7,0,1,0,16,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-M,596,13216,MARKETING MANAGEMENT,N/A,"Mallapragada,Girish",41,45,100,3.688,3.733,82.9,14.6,2.4,0,4,0,14,20,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-M,596,13217,MARKETING MANAGEMENT,N/A,"Mallapragada,Girish",36,36,100,3.675,3.653,75,25,0,0,0,0,11,16,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-M,596,13218,MARKETING MANAGEMENT,N/A,"Mallapragada,Girish",44,44,100,3.432,3.551,54.5,40.9,4.5,0,0,0,8,16,9,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-M,596,13219,MARKETING MANAGEMENT,N/A,"Gildea,Joshua Scott",31,31,100,3.539,3.617,54.8,45.2,0,0,0,0,6,11,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-M,596,13220,MARKETING MANAGEMENT,N/A,"Gildea,Joshua Scott",42,44,100,3.498,3.658,47.6,52.4,0,0,2,0,9,11,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-M,596,13222,MARKETING MANAGEMENT,N/A,"Gildea,Joshua Scott",38,39,100,3.489,3.606,60.5,36.8,0,2.6,1,0,9,14,8,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-M,596,35099,MARKETING MANAGEMENT,N/A,"Niedermeier,Keith",44,44,100,3.484,3.648,65.9,22.7,11.4,0,0,5,12,12,5,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-M,596,35103,MARKETING MANAGEMENT,N/A,"Niedermeier,Keith",42,43,97.7,3.24,3.572,50,28.6,19,2.4,1,4,9,8,4,6,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-M,596,35107,MARKETING MANAGEMENT,N/A,"Niedermeier,Keith",41,43,100,3.161,3.58,43.9,41.5,9.8,2.4,3,1,8,9,6,4,7,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-N,525,14633,"ENTREP: THEORY, PROCESS & PRAC",N/A,"Loucks,Susan L",86,92,100,3.972,3.692,100,0,0,0,6,10,68,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-P,596,13363,OPERATIONS MANAGEMENT,N/A,"Rerko,Kent Alexander",35,38,100,3.703,3.727,68.6,31.4,0,0,3,0,17,7,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-P,596,13364,OPERATIONS MANAGEMENT,N/A,"Rerko,Kent Alexander",43,46,100,3.498,3.661,58.1,37.2,2.3,2.3,3,0,13,12,9,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-P,596,13365,OPERATIONS MANAGEMENT,N/A,"Parker,Rodney",44,44,100,3.5,3.551,56.8,43.2,0,0,0,0,10,15,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-P,596,13366,OPERATIONS MANAGEMENT,N/A,"Clark,Russell John",45,45,100,3.402,3.599,48.9,51.1,0,0,0,0,4,18,10,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-P,596,13369,OPERATIONS MANAGEMENT,N/A,"Clark,Russell John",44,45,97.8,3.552,3.61,54.5,45.5,0,0,1,0,10,14,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-P,596,13370,OPERATIONS MANAGEMENT,N/A,"Clark,Russell John",38,40,100,3.505,3.591,55.3,44.7,0,0,2,0,10,11,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-P,596,35111,OPERATIONS MANAGEMENT,N/A,"Villa Betancur,Sebastian",33,33,100,3.458,3.661,57.6,42.4,0,0,0,0,5,14,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-P,596,35118,OPERATIONS MANAGEMENT,N/A,"Villa Betancur,Sebastian",42,44,100,3.362,3.615,52.4,40.5,4.8,0,3,0,7,15,10,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-P,596,35463,OPERATIONS MANAGEMENT,N/A,"Villa Betancur,Sebastian",36,37,100,3.331,3.616,44.4,50,5.6,0,1,0,5,11,7,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,573,35121,WEB TXT SOCIAL MEDIA ANALYTICS,N/A,"Yan,Lucy",27,27,100,3.704,3.659,81.5,18.5,0,0,0,0,11,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,6W2,Six Week - Second,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,575,37195,BUS APPL OF MACHINE LEARNING,N/A,"Li,Jie",14,14,0,2.921,3.295,21.4,57.1,14.3,0,1,0,3,0,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,596,35367,DIGITAL TECH & INNOVATION,N/A,"Collins,Michael R",48,48,100,3.917,3.791,93.8,4.2,2.1,0,0,0,42,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,596,35374,DIGITAL TECH & INNOVATION,N/A,"Collins,Michael R",58,60,100,3.876,3.749,89.7,10.3,0,0,2,0,45,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,596,35380,DIGITAL TECH & INNOVATION,N/A,"Collins,Michael R",57,57,100,3.882,3.78,89.5,8.8,1.8,0,0,0,49,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,754,35419,APPLIED DATA PROGRAMMING,N/A,"Newquist,Jay D.",28,28,100,3.493,3.661,53.6,46.4,0,0,0,0,10,5,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-T,501,11418,BIG DATA TECHNOLOGIES,N/A,"Barsi Lopes,Alexandre",11,12,91.7,3.973,3.83,100,0,0,0,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-T,522,14898,IT ARCHITECTURE,N/A,"Prabhakar,Bipin",50,56,96.3,3.5,3.712,48,48,4,0,6,8,8,8,18,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,NS2,Non Standard Session 2,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-T,522,15135,IT ARCHITECTURE,N/A,"Prabhakar,Bipin",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-T,579,8285,INFORMATION SYSTEMS SECURITY,N/A,"Prabhakar,Bipin",36,38,77.8,3.294,3.665,38.9,50,11.1,0,2,6,2,6,10,6,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,NS2,Non Standard Session 2,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-T,579,8348,INFORMATION SYSTEMS SECURITY,N/A,"Prabhakar,Bipin",7,10,0,3.343,3.621,57.1,28.6,14.3,0,3,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,700,13021,POWER PERS INFLUENCE NEGOTIATN,N/A,"Goerner,Carolyn Marie",38,40,100,3.95,3.703,97.4,2.6,0,0,2,19,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,700,14629,POWER PERS INFLUENCE NEGOTIATN,N/A,"Goerner,Carolyn Marie",88,92,97.7,3.993,3.839,100,0,0,0,4,54,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,700,14630,POWER PERS INFLUENCE NEGOTIATN,N/A,"Goerner,Carolyn Marie",90,90,100,3.984,3.77,97.8,2.2,0,0,0,44,44,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,700,15313,POWER PERS INFLUENCE NEGOTIATN,N/A,"Ash,Richard",86,94,100,3.795,3.694,83.7,16.3,0,0,8,4,50,18,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,700,35389,POWER PERS INFLUENCE NEGOTIATN,N/A,"Goerner,Carolyn Marie",36,37,86.1,3.833,3.691,83.3,16.7,0,0,1,9,18,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,701,14631,STRATEGIC COMPETITIVE ANALYSIS,N/A,"Dinger,Jenni",106,108,100,3.953,3.709,98.1,1.9,0,0,2,78,18,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,701,14632,STRATEGIC COMPETITIVE ANALYSIS,N/A,"Dinger,Jenni",86,98,100,3.863,3.728,90.7,7,2.3,0,12,56,16,6,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,701,5766,STRATEGIC COMPETITIVE ANALYSIS,N/A,"Dinger,Jenni",48,51,100,3.948,3.783,97.9,2.1,0,0,3,20,23,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,701,8605,STRATEGIC COMPETITIVE ANALYSIS,N/A,"Dinger,Jenni",49,51,98,4,3.77,100,0,0,0,2,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,714,14636,INTERNATL COMPETITIVE STRATEGY,N/A,"Garcia,P. Roberto",72,78,100,3.614,3.734,72.2,22.2,2.8,2.8,6,12,32,8,6,8,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,714,5575,INTERNATL COMPETITIVE STRATEGY,N/A,"Garcia,P. Roberto",74,80,81.6,3.616,3.673,70.3,24.3,5.4,0,6,12,30,10,8,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,723,14858,STRAT MGMT OF TECH & INNOVATN,N/A,"Schlegel,Fred H",64,66,68.8,3.709,3.607,71.9,28.1,0,0,2,0,34,12,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,723,14919,STRAT MGMT OF TECH & INNOVATN,N/A,"Schlegel,Fred H",82,90,100,3.898,3.703,92.7,7.3,0,0,8,0,62,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,723,5576,STRAT MGMT OF TECH & INNOVATN,N/A,"Schlegel,Fred H",84,90,100,3.845,3.721,88.1,11.9,0,0,6,0,56,18,8,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,728,14637,LEADERSHIP AND PEOPLE MGMT,N/A,"O'Boyle Jr,Ernest Hugh",96,100,100,3.804,3.693,87.5,10.4,2.1,0,4,12,52,20,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,728,14638,LEADERSHIP AND PEOPLE MGMT,N/A,"O'Boyle Jr,Ernest Hugh",94,100,100,3.664,3.691,85.1,8.5,2.1,0,10,12,54,14,4,0,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,728,14639,LEADERSHIP AND PEOPLE MGMT,N/A,"O'Boyle Jr,Ernest Hugh",84,92,100,3.755,3.688,90.5,7.1,0,0,10,6,50,20,2,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,730,10210,THE GLOBAL BUS ENVIRONMENT,N/A,"Hauskrecht,Andreas",15,15,0,3.847,3.706,86.7,13.3,0,0,0,0,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,500,11564,EXP COURSE FOR MBA PROGRAM,N/A,"Schlegel,Fred H",12,17,100,3.925,3.663,100,0,0,0,5,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,501,7558,EXP COURSE FOR MBA PROGRAM,N/A,"Saxton,Todd",12,14,100,3.833,3.677,83.3,16.7,0,0,2,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,503,37526,TOPICS IN DIR BUS INTERACTION,N/A,"Geoghegan,Will",42,44,100,3.898,3.69,90.5,9.5,0,0,2,3,30,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,503,37527,TOPICS IN DIR BUS INTERACTION,N/A,"Geoghegan,Will",43,45,100,3.935,3.719,97.7,2.3,0,0,2,3,32,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,503,37528,TOPICS IN DIR BUS INTERACTION,N/A,"Geoghegan,Will",42,45,100,3.948,3.751,97.6,2.4,0,0,3,2,34,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,503,37889,TOPICS IN DIR BUS INTERACTION,N/A,"Geoghegan,Will",33,37,100,3.776,3.519,78.8,18.2,3,0,4,5,16,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,503,38686,TOPICS IN DIR BUS INTERACTION,N/A,"Geoghegan,Will",37,39,100,3.862,3.611,94.6,2.7,2.7,0,2,10,17,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,503,38687,TOPICS IN DIR BUS INTERACTION,N/A,"Geoghegan,Will",36,39,100,3.919,3.608,97.2,0,2.8,0,3,8,23,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,15186,TOPICS IN BUSINESS ANALYSIS,N/A,"Geoghegan,Will",70,150,100,3.957,3.709,100,0,0,0,80,2,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,15187,TOPICS IN BUSINESS ANALYSIS,N/A,"Geoghegan,Will",68,144,100,3.797,3.678,91.2,5.9,0,0,78,0,52,10,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,76,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,15188,TOPICS IN BUSINESS ANALYSIS,N/A,"Geoghegan,Will",68,142,100,3.944,3.769,97.1,2.9,0,0,74,0,58,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,6221,TOPICS IN BUSINESS ANALYSIS,N/A,"Fisher,Greg C",96,164,100,3.963,3.793,100,0,0,0,68,24,60,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,6222,TOPICS IN BUSINESS ANALYSIS,N/A,"Fisher,Greg C",78,160,100,3.864,3.766,94.9,5.1,0,0,82,10,42,22,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,80,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,520,15005,EXP COURSE FOR MBA PROGRAM,N/A,"Powell,Philip T.",20,20,100,3.54,3.592,60,40,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,520,37864,EXP COURSE FOR MBA PROGRAM,N/A,"McGee,Marissa Kay",9,9,100,4,3.654,100,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,520,8527,EXP COURSE FOR MBA PROGRAM,N/A,"McGee,Marissa Kay",32,34,100,3.963,3.724,100,0,0,0,2,24,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,521,15003,EXP COURSE FOR MBA PROGRAM,N/A,"Bunger,Andrew Thomas",58,60,100,4,3.778,100,0,0,0,2,36,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/10/21
IUBLA,Bloomington,4215,Summer 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,521,15013,EXP COURSE FOR MBA PROGRAM,N/A,"Fort,Timothy L",82,92,100,3.993,3.717,100,0,0,0,10,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,6,0,9/10/21
