Institution Code,Inst Description,Term Code,Term Description,Session Code,Session Description,Academic Group Code,Academic Group Description,Academic Organization Code,Academic Organization Description,Department Code,Course Subject,Catalog Number,Class #,Course Description,Course Topic,Instructor Name,GPA Grades,Total Grades,Percent Majors,Avg Class Grade,Avg Student GPA,APCT,BPCT,CPCT,DPCT,OTHERCNT,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,S,I,R,NY,NR,NC,W,WX,Other,Data Freeze Date
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,575,13953,BUS APPL OF MACHINE LEARNING,N/A,"Li,Jie",30,30,0,3.543,3.532,66.7,30,3.3,0,0,1,10,9,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,575,13954,BUS APPL OF MACHINE LEARNING,N/A,"Li,Jie",26,26,0,3.669,3.578,73.1,23.1,3.8,0,0,3,11,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,575,34699,BUS APPL OF MACHINE LEARNING,N/A,"Wu,Owen",45,45,100,3.818,3.774,84.4,15.6,0,0,0,0,27,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,596,13766,DIGITAL TECH & INNOVATION,N/A,"Venkataraman,Ramesh",56,56,100,3.925,3.733,96.4,1.8,1.8,0,0,0,48,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,596,13768,DIGITAL TECH & INNOVATION,N/A,"Venkataraman,Ramesh",57,58,100,3.914,3.78,94.7,3.5,1.8,0,1,0,51,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,596,13769,DIGITAL TECH & INNOVATION,N/A,"Venkataraman,Ramesh",57,60,100,3.863,3.687,91.2,7,1.8,0,3,0,45,7,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,596,34689,DIGITAL TECH & INNOVATION,N/A,"Emmons,Tony Ray",56,57,100,3.705,3.595,78.6,17.9,1.8,1.8,1,0,35,9,5,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,596,36130,DIGITAL TECH & INNOVATION,N/A,"Barsi Lopes,Alexandre",57,58,100,3.639,3.628,70.2,24.6,5.3,0,1,0,35,5,3,10,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-S,754,13798,APPLIED DATA PROGRAMMING,N/A,"Newquist,Jay D.",33,33,100,3.542,3.777,51.5,48.5,0,0,0,0,11,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-T,501,10017,BIG DATA TECHNOLOGIES,N/A,"Barsi Lopes,Alexandre",31,32,100,3.887,3.753,93.5,6.5,0,0,1,6,18,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-T,579,7620,INFORMATION SYSTEMS SECURITY,N/A,"Prabhakar,Bipin",16,17,100,3.225,3.61,43.8,43.8,6.3,0,2,1,4,2,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,NS2,Non Standard Session 2,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-T,579,7675,INFORMATION SYSTEMS SECURITY,N/A,"Prabhakar,Bipin",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,700,10927,POWER PERS INFLUENCE NEGOTIATN,N/A,"Goerner,Carolyn Marie",45,45,100,3.971,3.868,97.8,2.2,0,0,0,37,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,700,13771,POWER PERS INFLUENCE NEGOTIATN,N/A,"Goerner,Carolyn Marie",45,45,100,3.984,3.776,97.8,2.2,0,0,0,34,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,700,8375,POWER PERS INFLUENCE NEGOTIATN,N/A,"Goerner,Carolyn Marie",46,46,100,3.993,3.795,100,0,0,0,0,18,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,700,8376,POWER PERS INFLUENCE NEGOTIATN,N/A,"Goerner,Carolyn Marie",50,50,100,3.982,3.804,100,0,0,0,0,22,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,700,8631,POWER PERS INFLUENCE NEGOTIATN,N/A,"Goerner,Carolyn Marie",48,48,100,3.967,3.696,97.9,2.1,0,0,0,14,30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,701,14294,STRATEGIC COMPETITIVE ANALYSIS,N/A,"Bow,Bryce E",14,15,0,3.979,3.753,100,0,0,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,701,14335,STRATEGIC COMPETITIVE ANALYSIS,N/A,"Shum,Daniel T",48,50,100,3.988,3.723,100,0,0,0,2,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,701,8377,STRATEGIC COMPETITIVE ANALYSIS,N/A,"Shum,Daniel T",47,47,100,3.957,3.728,95.7,4.3,0,0,0,0,43,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,701,8378,STRATEGIC COMPETITIVE ANALYSIS,N/A,"Shum,Daniel T",46,47,100,3.957,3.754,95.7,4.3,0,0,1,0,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,714,5306,INTERNATL COMPETITIVE STRATEGY,N/A,"Garcia,P. Roberto",24,24,95.8,3.479,3.606,79.2,4.2,12.5,0,1,7,5,7,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,714,8382,INTERNATL COMPETITIVE STRATEGY,N/A,"Garcia,P. Roberto",26,29,100,3.769,3.752,84.6,7.7,7.7,0,3,12,8,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,723,14336,STRAT MGMT OF TECH & INNOVATN,N/A,"Schlegel,Fred H",44,44,93.2,3.848,3.693,97.7,2.3,0,0,0,0,23,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,723,5307,STRAT MGMT OF TECH & INNOVATN,N/A,"Schlegel,Fred H",42,42,100,3.812,3.734,92.9,4.8,2.4,0,0,0,23,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,723,8486,STRAT MGMT OF TECH & INNOVATN,N/A,"Schlegel,Fred H",45,47,100,3.793,3.655,88.9,8.9,2.2,0,2,0,27,13,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,728,8383,LEADERSHIP AND PEOPLE MGMT,N/A,"O'Boyle Jr,Ernest Hugh",47,47,100,3.8,3.71,91.5,6.4,0,0,1,9,26,8,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,728,8384,LEADERSHIP AND PEOPLE MGMT,N/A,"O'Boyle Jr,Ernest Hugh",49,49,100,3.922,3.704,95.9,4.1,0,0,0,10,32,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,728,8385,LEADERSHIP AND PEOPLE MGMT,N/A,"O'Boyle Jr,Ernest Hugh",49,50,100,3.902,3.754,95.9,2,2,0,1,5,35,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-U,730,9070,THE GLOBAL BUS ENVIRONMENT,N/A,"Hauskrecht,Andreas",37,41,0,3.719,3.736,62.2,37.8,0,0,4,0,21,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,500,10138,EXP COURSE FOR MBA PROGRAM,N/A,"Shum,Daniel T",44,45,100,3.966,3.748,100,0,0,0,1,0,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,501,7071,EXP COURSE FOR MBA PROGRAM,N/A,"Saxton,Todd",17,17,100,3.947,3.669,100,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,503,13902,TOPICS IN DIR BUS INTERACTION,N/A,"Geoghegan,Will",39,39,100,3.915,3.651,94.9,2.6,2.6,0,0,9,25,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,503,13903,TOPICS IN DIR BUS INTERACTION,N/A,"Geoghegan,Will",38,38,100,3.934,3.667,97.4,2.6,0,0,0,10,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,503,13904,TOPICS IN DIR BUS INTERACTION,N/A,"Geoghegan,Will",42,42,100,3.993,3.746,100,0,0,0,0,5,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,503,13905,TOPICS IN DIR BUS INTERACTION,N/A,"Geoghegan,Will",38,38,100,3.903,3.738,89.5,10.5,0,0,0,3,28,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,503,13906,TOPICS IN DIR BUS INTERACTION,N/A,"Geoghegan,Will",37,37,100,3.884,3.774,91.9,5.4,2.7,0,0,4,27,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,503,13907,TOPICS IN DIR BUS INTERACTION,N/A,"Geoghegan,Will",33,33,100,3.9,3.702,90.9,9.1,0,0,0,7,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,13900,TOPICS IN BUSINESS ANALYSIS,N/A,"Goerner,Carolyn Marie",48,49,100,3.904,3.739,91.7,8.3,0,0,1,0,43,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,14677,TOPICS IN BUSINESS ANALYSIS,N/A,"Goerner,Carolyn Marie",46,48,100,3.813,3.58,89.1,8.7,0,0,3,0,39,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,35961,TOPICS IN BUSINESS ANALYSIS,N/A,"O'Boyle Jr,Ernest Hugh",34,34,100,3.991,3.694,100,0,0,0,0,11,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,35962,TOPICS IN BUSINESS ANALYSIS,N/A,"O'Boyle Jr,Ernest Hugh",28,34,100,3.932,3.737,96.4,3.6,0,0,6,5,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,35963,TOPICS IN BUSINESS ANALYSIS,N/A,"Luther,Raymond J",34,34,100,3.856,3.796,94.1,2.9,0,2.9,0,9,21,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,35964,TOPICS IN BUSINESS ANALYSIS,N/A,"O'Boyle Jr,Ernest Hugh",33,36,100,3.9,3.733,93.9,3,3,0,3,3,26,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,35965,TOPICS IN BUSINESS ANALYSIS,N/A,"O'Boyle Jr,Ernest Hugh",35,36,100,3.966,3.714,100,0,0,0,1,7,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,35966,TOPICS IN BUSINESS ANALYSIS,N/A,"O'Boyle Jr,Ernest Hugh",35,36,100,3.949,3.76,100,0,0,0,1,8,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,5886,TOPICS IN BUSINESS ANALYSIS,N/A,"Goerner,Carolyn Marie",46,46,100,3.928,3.798,93.5,6.5,0,0,0,0,40,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,5887,TOPICS IN BUSINESS ANALYSIS,N/A,"Goerner,Carolyn Marie",45,46,100,3.789,3.653,84.4,13.3,2.2,0,1,0,33,5,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,8592,TOPICS IN BUSINESS ANALYSIS,N/A,"Goerner,Carolyn Marie",46,46,100,3.915,3.713,93.5,6.5,0,0,0,0,39,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,8593,TOPICS IN BUSINESS ANALYSIS,N/A,"Goerner,Carolyn Marie",46,46,100,3.885,3.679,89.1,10.9,0,0,0,0,40,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,513,8594,TOPICS IN BUSINESS ANALYSIS,N/A,"Goerner,Carolyn Marie",44,44,100,3.88,3.743,88.6,11.4,0,0,0,0,36,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,520,13921,EXP COURSE FOR MBA PROGRAM,N/A,"Geoghegan,Will",19,20,100,3.984,3.789,100,0,0,0,1,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,520,13922,EXP COURSE FOR MBA PROGRAM,N/A,"Kolovou,Tatiana Alkiviadis",28,28,100,4,3.799,100,0,0,0,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,520,14338,EXP COURSE FOR MBA PROGRAM,N/A,"Geoghegan,Will",24,24,100,3.929,3.808,91.7,8.3,0,0,0,20,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,520,14716,EXP COURSE FOR MBA PROGRAM,N/A,"McGee,Marissa Kay",6,7,100,3.9,3.8,100,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,520,7796,EXP COURSE FOR MBA PROGRAM,N/A,"McGee,Marissa Kay",9,9,100,3.967,3.616,100,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,521,14395,EXP COURSE FOR MBA PROGRAM,N/A,"Ryan,Katherine C",28,30,100,3.764,3.697,78.6,21.4,0,0,2,0,20,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,521,8506,EXP COURSE FOR MBA PROGRAM,N/A,"Ryan,Katherine C",28,29,100,3.925,3.722,100,0,0,0,1,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,522,8507,EXP COURSE FOR MBA PROGRAM,N/A,"Watson,Carol A",25,30,100,3.764,3.646,80,20,0,0,5,1,13,6,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,532,5945,TOPICS IN BUSINESS CAPSTONE,N/A,"Magjuka,Richard J.",21,21,0,3.924,3.631,95.2,4.8,0,0,0,0,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,532,6327,TOPICS IN BUSINESS CAPSTONE,N/A,"Magjuka,Richard J.",37,37,0,3.959,3.685,100,0,0,0,0,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,571,8381,EXP COURSE FOR MBA PROGRAM,N/A,"Vodosek,Markus",29,30,100,3.631,3.61,79.3,10.3,6.9,0,2,9,13,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,572,8380,EXP COURSE FOR MBA PROGRAM,N/A,"Davis,James Michael",48,50,100,3.735,3.725,81.3,16.7,2.1,0,2,5,19,15,6,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,573,36487,EXP COURSE FOR MBA PROGRAM,N/A,"Eskew,Kelly",23,23,100,3.93,3.728,95.7,4.3,0,0,0,4,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,574,34686,SPECIAL TOPICS,N/A,"Fodor,Suzanne Lang",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,574,37710,SPECIAL TOPICS,N/A,"Fodor,Suzanne Lang",27,27,100,3.952,3.645,96.3,3.7,0,0,0,24,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,574,6298,SPECIAL TOPICS,N/A,"Fodor,Suzanne Lang",30,32,100,3.843,3.735,93.3,3.3,0,0,3,27,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,574,7795,SPECIAL TOPICS,N/A,"Cramer,Terri Lynn",29,29,100,3.831,3.707,89.7,6.9,3.4,0,0,22,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,NS2,Non Standard Session 2,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-X,574,8515,SPECIAL TOPICS,N/A,"Allison,Darbe M",37,37,0,3.876,3.566,97.3,0,0,0,1,28,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9/9/22
